Data;Godzina;Generacja.zrodel.wiatrowych;Generacja.zrodel.fotowoltaicznych
2016-01-23;11;1270,050;-
2016-01-23;12;912,950;-
2016-01-23;13;783,400;-
2016-01-23;14;692,000;-
2016-01-23;15;672,025;-
2016-01-23;16;709,750;-
2016-01-23;17;809,813;-
2016-01-23;18;903,575;-
2016-01-23;19;935,150;-
2016-01-23;20;883,988;-
2016-01-23;21;832,050;-
2016-01-23;22;877,225;-
2016-01-23;23;906,000;-
2016-01-23;24;946,288;-
2016-01-24;1;844,725;-
2016-01-24;2;818,713;-
2016-01-24;3;846,650;-
2016-01-24;4;871,588;-
2016-01-24;5;843,925;-
2016-01-24;6;830,613;-
2016-01-24;7;808,350;-
2016-01-24;8;803,000;-
2016-01-24;9;844,513;-
2016-01-24;10;823,413;-
2016-01-24;11;797,213;-
2016-01-24;12;761,525;-
2016-01-24;13;791,138;-
2016-01-24;14;799,188;-
2016-01-24;15;902,838;-
2016-01-24;16;981,338;-
2016-01-24;17;1095,750;-
2016-01-24;18;1345,013;-
2016-01-24;19;1448,763;-
2016-01-24;20;1408,363;-
2016-01-24;21;1536,300;-
2016-01-24;22;1649,600;-
2016-01-24;23;1681,800;-
2016-01-24;24;1602,700;-
2016-01-25;1;1620,950;-
2016-01-25;2;1717,575;-
2016-01-25;3;1663,625;-
2016-01-25;4;1558,563;-
2016-01-25;5;1445,350;-
2016-01-25;6;1419,163;-
2016-01-25;7;1510,875;-
2016-01-25;8;1558,763;-
2016-01-25;9;1572,375;-
2016-01-25;10;1499,800;-
2016-01-25;11;1413,175;-
2016-01-25;12;1311,138;-
2016-01-25;13;1230,213;-
2016-01-25;14;1126,513;-
2016-01-25;15;1099,188;-
2016-01-25;16;1033,225;-
2016-01-25;17;1090,388;-
2016-01-25;18;1073,500;-
2016-01-25;19;946,150;-
2016-01-25;20;919,425;-
2016-01-25;21;903,875;-
2016-01-25;22;841,125;-
2016-01-25;23;733,600;-
2016-01-25;24;690,175;-
2016-01-26;1;747,788;-
2016-01-26;2;852,638;-
2016-01-26;3;1128,725;-
2016-01-26;4;1416,550;-
2016-01-26;5;1756,150;-
2016-01-26;6;2267,475;-
2016-01-26;7;2569,638;-
2016-01-26;8;2788,563;-
2016-01-26;9;2897,950;-
2016-01-26;10;2904,300;-
2016-01-26;11;3062,063;-
2016-01-26;12;3180,313;-
2016-01-26;13;3250,988;-
2016-01-26;14;3207,000;-
2016-01-26;15;2919,975;-
2016-01-26;16;2646,963;-
2016-01-26;17;2456,050;-
2016-01-26;18;2399,238;-
2016-01-26;19;2484,863;-
2016-01-26;20;2502,538;-
2016-01-26;21;2676,113;-
2016-01-26;22;2929,413;-
2016-01-26;23;3056,088;-
2016-01-26;24;3100,025;-
2016-01-27;1;3182,700;-
2016-01-27;2;3348,075;-
2016-01-27;3;3580,200;-
2016-01-27;4;3786,150;-
2016-01-27;5;3900,875;-
2016-01-27;6;4075,900;-
2016-01-27;7;4109,100;-
2016-01-27;8;4104,450;-
2016-01-27;9;4047,525;-
2016-01-27;10;3919,175;-
2016-01-27;11;3783,100;-
2016-01-27;12;3721,525;-
2016-01-27;13;3621,338;-
2016-01-27;14;3549,375;-
2016-01-27;15;3417,788;-
2016-01-27;16;3378,438;-
2016-01-27;17;3499,238;-
2016-01-27;18;3585,538;-
2016-01-27;19;3768,400;-
2016-01-27;20;3715,925;-
2016-01-27;21;3778,613;-
2016-01-27;22;3865,388;-
2016-01-27;23;3894,038;-
2016-01-27;24;3934,475;-
2016-01-28;1;4094,188;-
2016-01-28;2;4169,475;-
2016-01-28;3;4178,700;-
2016-01-28;4;4145,763;-
2016-01-28;5;4111,600;-
2016-01-28;6;4139,275;-
2016-01-28;7;4230,100;-
2016-01-28;8;4352,838;-
2016-01-28;9;4434,538;-
2016-01-28;10;4331,550;-
2016-01-28;11;4455,075;-
2016-01-28;12;4416,300;-
2016-01-28;13;4405,063;-
2016-01-28;14;4392,613;-
2016-01-28;15;4355,975;-
2016-01-28;16;4260,138;-
2016-01-28;17;4064,438;-
2016-01-28;18;3959,250;-
2016-01-28;19;3914,325;-
2016-01-28;20;3953,963;-
2016-01-28;21;3737,263;-
2016-01-28;22;3545,238;-
2016-01-28;23;3417,800;-
2016-01-28;24;3252,438;-
2016-01-29;1;2950,175;-
2016-01-29;2;2805,000;-
2016-01-29;3;2673,000;-
2016-01-29;4;2506,588;-
2016-01-29;5;2469,250;-
2016-01-29;6;2587,488;-
2016-01-29;7;2738,688;-
2016-01-29;8;2909,650;-
2016-01-29;9;3068,625;-
2016-01-29;10;3130,363;-
2016-01-29;11;3030,700;-
2016-01-29;12;2944,988;-
2016-01-29;13;3134,588;-
2016-01-29;14;3253,900;-
2016-01-29;15;3381,275;-
2016-01-29;16;3633,700;-
2016-01-29;17;3948,238;-
2016-01-29;18;4145,013;-
2016-01-29;19;4376,750;-
2016-01-29;20;4485,400;-
2016-01-29;21;4482,500;-
2016-01-29;22;4489,150;-
2016-01-29;23;4472,038;-
2016-01-29;24;4335,288;-
2016-01-30;1;4374,425;-
2016-01-30;2;4357,150;-
2016-01-30;3;4363,613;-
2016-01-30;4;4248,675;-
2016-01-30;5;4249,463;-
2016-01-30;6;4184,725;-
2016-01-30;7;4182,650;-
2016-01-30;8;4228,513;-
2016-01-30;9;4241,013;-
2016-01-30;10;4204,575;-
2016-01-30;11;4284,113;-
2016-01-30;12;4333,038;-
2016-01-30;13;4376,925;-
2016-01-30;14;4483,913;-
2016-01-30;15;4473,450;-
2016-01-30;16;4357,938;-
2016-01-30;17;4368,888;-
2016-01-30;18;4309,975;-
2016-01-30;19;4243,575;-
2016-01-30;20;4026,363;-
2016-01-30;21;3925,513;-
2016-01-30;22;3980,388;-
2016-01-30;23;4082,613;-
2016-01-30;24;3829,888;-
2016-01-31;1;3814,213;-
2016-01-31;2;3908,025;-
2016-01-31;3;3817,975;-
2016-01-31;4;3703,825;-
2016-01-31;5;3656,988;-
2016-01-31;6;3731,713;-
2016-01-31;7;3926,775;-
2016-01-31;8;4263,863;-
2016-01-31;9;4342,088;-
2016-01-31;10;4483,025;-
2016-01-31;11;4571,738;-
2016-01-31;12;4578,975;-
2016-01-31;13;4561,763;-
2016-01-31;14;4446,200;-
2016-01-31;15;4363,825;-
2016-01-31;16;4168,725;-
2016-01-31;17;3907,400;-
2016-01-31;18;3897,988;-
2016-01-31;19;3819,138;-
2016-01-31;20;3890,013;-
2016-01-31;21;3903,550;-
2016-01-31;22;3789,488;-
2016-01-31;23;3666,975;-
2016-01-31;24;3310,513;-
2016-02-01;1;3060,788;-
2016-02-01;2;2781,325;-
2016-02-01;3;2790,350;-
2016-02-01;4;2688,138;-
2016-02-01;5;2641,363;-
2016-02-01;6;2420,350;-
2016-02-01;7;2216,738;-
2016-02-01;8;2051,825;-
2016-02-01;9;2103,238;-
2016-02-01;10;1799,225;-
2016-02-01;11;1604,388;-
2016-02-01;12;1477,413;-
2016-02-01;13;1331,888;-
2016-02-01;14;1380,163;-
2016-02-01;15;1327,575;-
2016-02-01;16;1514,113;-
2016-02-01;17;2253,713;-
2016-02-01;18;3079,238;-
2016-02-01;19;3874,950;-
2016-02-01;20;4322,988;-
2016-02-01;21;4524,525;-
2016-02-01;22;4577,488;-
2016-02-01;23;4636,125;-
2016-02-01;24;4695,925;-
2016-02-02;1;4724,963;-
2016-02-02;2;4714,688;-
2016-02-02;3;4713,488;-
2016-02-02;4;4626,050;-
2016-02-02;5;4636,825;-
2016-02-02;6;4647,900;-
2016-02-02;7;4679,275;-
2016-02-02;8;4669,863;-
2016-02-02;9;4547,675;-
2016-02-02;10;4567,138;-
2016-02-02;11;4622,863;-
2016-02-02;12;4546,475;-
2016-02-02;13;4463,850;-
2016-02-02;14;4429,675;-
2016-02-02;15;4423,825;-
2016-02-02;16;4283,088;-
2016-02-02;17;4256,363;-
2016-02-02;18;4127,963;-
2016-02-02;19;4171,200;-
2016-02-02;20;4220,038;-
2016-02-02;21;4274,713;-
2016-02-02;22;4426,825;-
2016-02-02;23;4468,875;-
2016-02-02;24;4539,563;-
2016-02-03;1;4673,763;-
2016-02-03;2;4673,650;-
2016-02-03;3;4706,475;-
2016-02-03;4;4657,338;-
2016-02-03;5;4594,450;-
2016-02-03;6;4550,100;-
2016-02-03;7;4531,463;-
2016-02-03;8;4505,888;-
2016-02-03;9;4482,613;-
2016-02-03;10;4476,225;-
2016-02-03;11;4505,550;-
2016-02-03;12;4480,525;-
2016-02-03;13;4422,025;-
2016-02-03;14;4381,413;-
2016-02-03;15;4316,363;-
2016-02-03;16;4182,938;-
2016-02-03;17;4044,175;-
2016-02-03;18;3892,275;-
2016-02-03;19;3826,338;-
2016-02-03;20;3844,563;-
2016-02-03;21;3910,588;-
2016-02-03;22;3927,688;-
2016-02-03;23;3883,175;-
2016-02-03;24;3842,300;-
2016-02-04;1;3845,050;-
2016-02-04;2;3763,275;-
2016-02-04;3;3811,863;-
2016-02-04;4;3830,400;-
2016-02-04;5;4007,025;-
2016-02-04;6;3924,438;-
2016-02-04;7;3944,325;-
2016-02-04;8;3835,988;-
2016-02-04;9;3742,075;-
2016-02-04;10;3856,813;-
2016-02-04;11;3960,975;-
2016-02-04;12;3972,288;-
2016-02-04;13;3947,638;-
2016-02-04;14;3754,900;-
2016-02-04;15;3528,813;-
2016-02-04;16;3200,450;-
2016-02-04;17;2857,725;-
2016-02-04;18;2648,313;-
2016-02-04;19;2479,763;-
2016-02-04;20;2436,300;-
2016-02-04;21;2263,175;-
2016-02-04;22;2113,838;-
2016-02-04;23;1946,663;-
2016-02-04;24;1895,838;-
2016-02-05;1;1878,550;-
2016-02-05;2;1753,000;-
2016-02-05;3;1888,163;-
2016-02-05;4;1908,063;-
2016-02-05;5;1921,513;-
2016-02-05;6;1901,563;-
2016-02-05;7;1926,950;-
2016-02-05;8;1916,625;-
2016-02-05;9;1913,338;-
2016-02-05;10;1792,050;-
2016-02-05;11;1842,538;-
2016-02-05;12;2030,225;-
2016-02-05;13;2094,775;-
2016-02-05;14;1966,000;-
2016-02-05;15;1739,300;-
2016-02-05;16;1609,075;-
2016-02-05;17;1316,425;-
2016-02-05;18;1265,475;-
2016-02-05;19;1465,688;-
2016-02-05;20;1617,675;-
2016-02-05;21;1666,213;-
2016-02-05;22;1669,675;-
2016-02-05;23;1531,288;-
2016-02-05;24;1447,113;-
2016-02-06;1;1387,400;-
2016-02-06;2;1338,700;-
2016-02-06;3;1331,238;-
2016-02-06;4;1312,763;-
2016-02-06;5;1318,113;-
2016-02-06;6;1301,913;-
2016-02-06;7;1311,788;-
2016-02-06;8;1446,700;-
2016-02-06;9;1544,113;-
2016-02-06;10;1516,638;-
2016-02-06;11;1429,588;-
2016-02-06;12;1446,500;-
2016-02-06;13;1485,088;-
2016-02-06;14;1644,913;-
2016-02-06;15;1689,163;-
2016-02-06;16;1745,200;-
2016-02-06;17;1965,725;-
2016-02-06;18;2391,225;-
2016-02-06;19;2797,025;-
2016-02-06;20;3030,463;-
2016-02-06;21;3171,525;-
2016-02-06;22;3162,038;-
2016-02-06;23;3067,088;-
2016-02-06;24;3065,888;-
2016-02-07;1;3128,188;-
2016-02-07;2;3012,513;-
2016-02-07;3;2955,613;-
2016-02-07;4;2954,263;-
2016-02-07;5;2995,438;-
2016-02-07;6;3115,588;-
2016-02-07;7;3162,250;-
2016-02-07;8;3231,338;-
2016-02-07;9;2998,975;-
2016-02-07;10;2630,375;-
2016-02-07;11;2335,388;-
2016-02-07;12;2013,450;-
2016-02-07;13;1984,763;-
2016-02-07;14;2097,688;-
2016-02-07;15;2194,588;-
2016-02-07;16;2231,463;-
2016-02-07;17;2458,175;-
2016-02-07;18;2858,950;-
2016-02-07;19;3238,388;-
2016-02-07;20;3303,813;-
2016-02-07;21;3213,538;-
2016-02-07;22;3018,738;-
2016-02-07;23;2999,788;-
2016-02-07;24;2861,238;-
2016-02-08;1;2661,800;-
2016-02-08;2;2514,788;-
2016-02-08;3;2464,950;-
2016-02-08;4;2495,350;-
2016-02-08;5;2523,275;-
2016-02-08;6;2484,513;-
2016-02-08;7;2860,238;-
2016-02-08;8;3236,850;-
2016-02-08;9;3567,400;-
2016-02-08;10;3573,250;-
2016-02-08;11;3731,500;-
2016-02-08;12;4035,350;-
2016-02-08;13;4226,075;-
2016-02-08;14;4310,363;-
2016-02-08;15;4311,100;-
2016-02-08;16;4300,950;-
2016-02-08;17;4427,175;-
2016-02-08;18;4395,313;-
2016-02-08;19;4314,663;-
2016-02-08;20;4301,238;-
2016-02-08;21;4335,563;-
2016-02-08;22;4292,150;-
2016-02-08;23;4346,825;-
2016-02-08;24;4327,938;-
2016-02-09;1;4431,275;-
2016-02-09;2;4413,725;-
2016-02-09;3;4509,313;-
2016-02-09;4;4538,738;-
2016-02-09;5;4583,088;-
2016-02-09;6;4575,025;-
2016-02-09;7;4598,838;-
2016-02-09;8;4597,488;-
2016-02-09;9;4552,238;-
2016-02-09;10;4428,263;-
2016-02-09;11;4307,888;-
2016-02-09;12;4244,875;-
2016-02-09;13;3922,625;-
2016-02-09;14;3602,688;-
2016-02-09;15;3054,400;-
2016-02-09;16;2519,463;-
2016-02-09;17;2459,938;-
2016-02-09;18;2790,113;-
2016-02-09;19;3162,275;-
2016-02-09;20;3262,213;-
2016-02-09;21;3445,925;-
2016-02-09;22;3749,413;-
2016-02-09;23;4030,913;-
2016-02-09;24;4137,450;-
2016-02-10;1;4209,438;-
2016-02-10;2;4260,363;-
2016-02-10;3;4240,450;-
2016-02-10;4;4202,963;-
2016-02-10;5;4187,375;-
2016-02-10;6;3970,150;-
2016-02-10;7;3759,388;-
2016-02-10;8;3530,838;-
2016-02-10;9;3239,350;-
2016-02-10;10;2761,463;-
2016-02-10;11;2510,125;-
2016-02-10;12;2148,338;-
2016-02-10;13;1866,600;-
2016-02-10;14;1589,313;-
2016-02-10;15;1201,388;-
2016-02-10;16;943,500;-
2016-02-10;17;758,138;-
2016-02-10;18;772,263;-
2016-02-10;19;805,588;-
2016-02-10;20;875,475;-
2016-02-10;21;943,075;-
2016-02-10;22;1107,588;-
2016-02-10;23;1248,463;-
2016-02-10;24;1331,263;-
2016-02-11;1;1326,863;-
2016-02-11;2;1257,138;-
2016-02-11;3;1343,625;-
2016-02-11;4;1334,200;-
2016-02-11;5;1355,100;-
2016-02-11;6;1357,788;-
2016-02-11;7;1363,538;-
2016-02-11;8;1440,338;-
2016-02-11;9;1459,900;-
2016-02-11;10;1403,500;-
2016-02-11;11;1400,000;-
2016-02-11;12;1429,588;-
2016-02-11;13;1571,513;-
2016-02-11;14;1574,988;-
2016-02-11;15;1685,025;-
2016-02-11;16;1731,138;-
2016-02-11;17;1563,725;-
2016-02-11;18;1650,550;-
2016-02-11;19;1602,288;-
2016-02-11;20;1671,750;-
2016-02-11;21;1746,313;-
2016-02-11;22;1704,650;-
2016-02-11;23;1731,775;-
2016-02-11;24;1710,813;-
2016-02-12;1;1707,725;-
2016-02-12;2;1700,950;-
2016-02-12;3;1658,400;-
2016-02-12;4;1690,700;-
2016-02-12;5;1741,575;-
2016-02-12;6;1753,713;-
2016-02-12;7;1777,863;-
2016-02-12;8;1768,525;-
2016-02-12;9;1674,238;-
2016-02-12;10;1451,575;-
2016-02-12;11;1232,238;-
2016-02-12;12;1198,875;-
2016-02-12;13;1219,575;-
2016-02-12;14;1126,050;-
2016-02-12;15;925,400;-
2016-02-12;16;773,500;-
2016-02-12;17;693,388;-
2016-02-12;18;650,713;-
2016-02-12;19;710,788;-
2016-02-12;20;828,038;-
2016-02-12;21;797,675;-
2016-02-12;22;833,663;-
2016-02-12;23;766,863;-
2016-02-12;24;740,713;-
2016-02-13;1;718,663;-
2016-02-13;2;671,700;-
2016-02-13;3;603,900;-
2016-02-13;4;694,900;-
2016-02-13;5;710,863;-
2016-02-13;6;681,938;-
2016-02-13;7;688,875;-
2016-02-13;8;679,050;-
2016-02-13;9;552,100;-
2016-02-13;10;402,513;-
2016-02-13;11;301,675;-
2016-02-13;12;243,013;-
2016-02-13;13;242,800;-
2016-02-13;14;304,075;-
2016-02-13;15;381,450;-
2016-02-13;16;517,000;-
2016-02-13;17;619,550;-
2016-02-13;18;652,388;-
2016-02-13;19;666,463;-
2016-02-13;20;607,863;-
2016-02-13;21;570,900;-
2016-02-13;22;569,850;-
2016-02-13;23;463,488;-
2016-02-13;24;377,475;-
2016-02-14;1;346,963;-
2016-02-14;2;356,875;-
2016-02-14;3;438,200;-
2016-02-14;4;505,675;-
2016-02-14;5;571,325;-
2016-02-14;6;666,300;-
2016-02-14;7;676,125;-
2016-02-14;8;732,150;-
2016-02-14;9;695,663;-
2016-02-14;10;704,288;-
2016-02-14;11;593,538;-
2016-02-14;12;560,600;-
2016-02-14;13;592,000;-
2016-02-14;14;533,838;-
2016-02-14;15;518,363;-
2016-02-14;16;506,638;-
2016-02-14;17;482,138;-
2016-02-14;18;523,288;-
2016-02-14;19;629,413;-
2016-02-14;20;727,625;-
2016-02-14;21;669,925;-
2016-02-14;22;543,138;-
2016-02-14;23;477,063;-
2016-02-14;24;479,350;-
2016-02-15;1;504,900;-
2016-02-15;2;438,825;-
2016-02-15;3;480,150;-
2016-02-15;4;461,438;-
2016-02-15;5;414,875;-
2016-02-15;6;436,950;-
2016-02-15;7;373,950;-
2016-02-15;8;328,038;-
2016-02-15;9;289,213;-
2016-02-15;10;243,700;-
2016-02-15;11;257,963;-
2016-02-15;12;287,425;-
2016-02-15;13;405,300;-
2016-02-15;14;502,013;-
2016-02-15;15;622,563;-
2016-02-15;16;902,588;-
2016-02-15;17;1096,825;-
2016-02-15;18;1262,400;-
2016-02-15;19;1389,525;-
2016-02-15;20;1644,075;-
2016-02-15;21;1819,225;-
2016-02-15;22;1926,888;-
2016-02-15;23;2025,375;-
2016-02-15;24;1971,550;-
2016-02-16;1;1853,450;-
2016-02-16;2;1803,288;-
2016-02-16;3;1868,175;-
2016-02-16;4;1904,150;-
2016-02-16;5;1840,463;-
2016-02-16;6;1681,088;-
2016-02-16;7;1546,100;-
2016-02-16;8;1371,250;-
2016-02-16;9;1136,850;-
2016-02-16;10;1066,038;-
2016-02-16;11;1044,488;-
2016-02-16;12;921,075;-
2016-02-16;13;807,625;-
2016-02-16;14;773,400;-
2016-02-16;15;780,650;-
2016-02-16;16;683,050;-
2016-02-16;17;521,125;-
2016-02-16;18;451,263;-
2016-02-16;19;436,913;-
2016-02-16;20;459,200;-
2016-02-16;21;436,513;-
2016-02-16;22;399,863;-
2016-02-16;23;384,025;-
2016-02-16;24;399,750;-
2016-02-17;1;464,688;-
2016-02-17;2;518,950;-
2016-02-17;3;716,763;-
2016-02-17;4;910,788;-
2016-02-17;5;1218,313;-
2016-02-17;6;1405,863;-
2016-02-17;7;1710,075;-
2016-02-17;8;1915,713;-
2016-02-17;9;1811,038;-
2016-02-17;10;1676,538;-
2016-02-17;11;1835,713;-
2016-02-17;12;1951,288;-
2016-02-17;13;2264,625;-
2016-02-17;14;2592,988;-
2016-02-17;15;2785,713;-
2016-02-17;16;3081,600;-
2016-02-17;17;3417,688;-
2016-02-17;18;3505,138;-
2016-02-17;19;3459,725;-
2016-02-17;20;3266,363;-
2016-02-17;21;3161,575;-
2016-02-17;22;3004,363;-
2016-02-17;23;2887,500;-
2016-02-17;24;2673,550;-
2016-02-18;1;2714,588;-
2016-02-18;2;2631,050;-
2016-02-18;3;2567,338;-
2016-02-18;4;2455,938;-
2016-02-18;5;2287,963;-
2016-02-18;6;2162,363;-
2016-02-18;7;1992,063;-
2016-02-18;8;1789,588;-
2016-02-18;9;1495,088;-
2016-02-18;10;1108,938;-
2016-02-18;11;897,250;-
2016-02-18;12;703,013;-
2016-02-18;13;562,450;-
2016-02-18;14;514,100;-
2016-02-18;15;407,925;-
2016-02-18;16;355,913;-
2016-02-18;17;359,475;-
2016-02-18;18;365,050;-
2016-02-18;19;358,388;-
2016-02-18;20;302,775;-
2016-02-18;21;277,063;-
2016-02-18;22;310,713;-
2016-02-18;23;355,763;-
2016-02-18;24;355,588;-
2016-02-19;1;400,063;-
2016-02-19;2;474,713;-
2016-02-19;3;496,463;-
2016-02-19;4;526,125;-
2016-02-19;5;500,125;-
2016-02-19;6;498,075;-
2016-02-19;7;557,363;-
2016-02-19;8;517,938;-
2016-02-19;9;457,825;-
2016-02-19;10;417,625;-
2016-02-19;11;397,100;-
2016-02-19;12;435,213;-
2016-02-19;13;480,238;-
2016-02-19;14;542,200;-
2016-02-19;15;611,500;-
2016-02-19;16;599,688;-
2016-02-19;17;611,038;-
2016-02-19;18;707,638;-
2016-02-19;19;755,900;-
2016-02-19;20;755,538;-
2016-02-19;21;797,150;-
2016-02-19;22;773,938;-
2016-02-19;23;800,313;-
2016-02-19;24;894,825;-
2016-02-20;1;946,388;-
2016-02-20;2;901,000;-
2016-02-20;3;888,963;-
2016-02-20;4;813,638;-
2016-02-20;5;805,400;-
2016-02-20;6;880,388;-
2016-02-20;7;952,700;-
2016-02-20;8;1047,438;-
2016-02-20;9;1258,588;-
2016-02-20;10;1440,050;-
2016-02-20;11;1835,913;-
2016-02-20;12;2327,575;-
2016-02-20;13;2742,213;-
2016-02-20;14;3052,100;-
2016-02-20;15;3217,450;-
2016-02-20;16;3298,463;-
2016-02-20;17;3375,900;-
2016-02-20;18;3547,825;-
2016-02-20;19;3607,200;-
2016-02-20;20;3615,263;-
2016-02-20;21;3623,650;-
2016-02-20;22;3505,575;-
2016-02-20;23;3289,438;-
2016-02-20;24;3197,913;-
2016-02-21;1;3056,288;-
2016-02-21;2;2936,825;-
2016-02-21;3;2767,763;-
2016-02-21;4;2609,275;-
2016-02-21;5;2595,100;-
2016-02-21;6;2735,575;-
2016-02-21;7;2988,338;-
2016-02-21;8;3286,613;-
2016-02-21;9;3531,713;-
2016-02-21;10;3511,663;-
2016-02-21;11;3704,113;-
2016-02-21;12;3880,750;-
2016-02-21;13;3939,738;-
2016-02-21;14;3615,888;-
2016-02-21;15;3182,900;-
2016-02-21;16;2615,963;-
2016-02-21;17;2254,238;-
2016-02-21;18;1948,375;-
2016-02-21;19;1951,713;-
2016-02-21;20;1969,638;-
2016-02-21;21;2078,613;-
2016-02-21;22;2360,738;-
2016-02-21;23;2722,350;-
2016-02-21;24;3047,150;-
2016-02-22;1;3437,725;-
2016-02-22;2;3761,975;-
2016-02-22;3;4161,488;-
2016-02-22;4;4233,763;-
2016-02-22;5;4113,025;-
2016-02-22;6;4049,275;-
2016-02-22;7;4098,775;-
2016-02-22;8;4206,588;-
2016-02-22;9;4281,838;-
2016-02-22;10;4178,875;-
2016-02-22;11;4204,975;-
2016-02-22;12;4188,263;-
2016-02-22;13;4131,838;-
2016-02-22;14;3885,413;-
2016-02-22;15;3663,950;-
2016-02-22;16;3445,363;-
2016-02-22;17;3049,325;-
2016-02-22;18;2870,988;-
2016-02-22;19;2644,488;-
2016-02-22;20;2509,425;-
2016-02-22;21;2597,900;-
2016-02-22;22;2411,600;-
2016-02-22;23;2451,963;-
2016-02-22;24;2617,025;-
2016-02-23;1;2771,488;-
2016-02-23;2;2880,988;-
2016-02-23;3;2974,625;-
2016-02-23;4;2985,913;-
2016-02-23;5;2967,700;-
2016-02-23;6;2919,550;-
2016-02-23;7;2839,063;-
2016-02-23;8;2625,538;-
2016-02-23;9;2396,363;-
2016-02-23;10;2316,650;-
2016-02-23;11;2304,525;-
2016-02-23;12;2262,875;-
2016-02-23;13;2208,963;-
2016-02-23;14;2105,600;-
2016-02-23;15;1965,600;-
2016-02-23;16;1804,025;-
2016-02-23;17;1549,588;-
2016-02-23;18;1417,738;-
2016-02-23;19;1464,975;-
2016-02-23;20;1730,938;-
2016-02-23;21;1945,900;-
2016-02-23;22;2108,100;-
2016-02-23;23;2157,538;-
2016-02-23;24;2341,463;-
2016-02-24;1;2444,788;-
2016-02-24;2;2502,838;-
2016-02-24;3;2494,025;-
2016-02-24;4;2510,475;-
2016-02-24;5;2451,738;-
2016-02-24;6;2503,538;-
2016-02-24;7;2602,388;-
2016-02-24;8;2446,263;-
2016-02-24;9;2395,038;-
2016-02-24;10;2430,750;-
2016-02-24;11;2769,650;-
2016-02-24;12;2938,600;-
2016-02-24;13;2927,650;-
2016-02-24;14;2916,263;-
2016-02-24;15;2789,075;-
2016-02-24;16;2656,525;-
2016-02-24;17;2252,438;-
2016-02-24;18;1866,425;-
2016-02-24;19;1644,600;-
2016-02-24;20;1764,650;-
2016-02-24;21;1915,813;-
2016-02-24;22;2013,563;-
2016-02-24;23;1929,325;-
2016-02-24;24;1975,038;-
2016-02-25;1;1905,352;-
2016-02-25;2;1752,627;-
2016-02-25;3;1644,228;-
2016-02-25;4;1587,362;-
2016-02-25;5;1452,405;-
2016-02-25;6;1404,575;-
2016-02-25;7;1433,252;-
2016-02-25;8;1267,752;-
2016-02-25;9;1026,049;-
2016-02-25;10;942,064;-
2016-02-25;11;892,610;-
2016-02-25;12;905,651;-
2016-02-25;13;918,212;-
2016-02-25;14;1037,836;-
2016-02-25;15;949,600;-
2016-02-25;16;812,091;-
2016-02-25;17;658,904;-
2016-02-25;18;630,628;-
2016-02-25;19;689,087;-
2016-02-25;20;727,839;-
2016-02-25;21;791,362;-
2016-02-25;22;821,250;-
2016-02-25;23;904,240;-
2016-02-25;24;959,290;-
2016-02-26;1;990,676;-
2016-02-26;2;988,704;-
2016-02-26;3;976,918;-
2016-02-26;4;896,817;-
2016-02-26;5;787,368;-
2016-02-26;6;779,688;-
2016-02-26;7;763,913;-
2016-02-26;8;771,576;-
2016-02-26;9;738,954;-
2016-02-26;10;749,590;-
2016-02-26;11;674,637;-
2016-02-26;12;695,204;-
2016-02-26;13;750,252;-
2016-02-26;14;764,626;-
2016-02-26;15;825,788;-
2016-02-26;16;698,387;-
2016-02-26;17;637,666;-
2016-02-26;18;584,699;-
2016-02-26;19;671,179;-
2016-02-26;20;711,211;-
2016-02-26;21;710,288;-
2016-02-26;22;638,785;-
2016-02-26;23;569,086;-
2016-02-26;24;545,715;-
2016-02-27;1;515,549;-
2016-02-27;2;436,864;-
2016-02-27;3;375,697;-
2016-02-27;4;334,224;-
2016-02-27;5;279,921;-
2016-02-27;6;257,670;-
2016-02-27;7;301,600;-
2016-02-27;8;338,436;-
2016-02-27;9;381,927;-
2016-02-27;10;276,174;-
2016-02-27;11;244,098;-
2016-02-27;12;359,161;-
2016-02-27;13;414,537;-
2016-02-27;14;464,978;-
2016-02-27;15;486,083;-
2016-02-27;16;515,534;-
2016-02-27;17;628,884;-
2016-02-27;18;847,001;-
2016-02-27;19;1100,976;-
2016-02-27;20;1134,652;-
2016-02-27;21;1163,930;-
2016-02-27;22;1065,275;-
2016-02-27;23;965,999;-
2016-02-27;24;862,753;-
2016-02-28;1;779,736;-
2016-02-28;2;673,187;-
2016-02-28;3;496,625;-
2016-02-28;4;377,450;-
2016-02-28;5;335,335;-
2016-02-28;6;305,772;-
2016-02-28;7;246,520;-
2016-02-28;8;220,106;-
2016-02-28;9;200,531;-
2016-02-28;10;138,718;-
2016-02-28;11;114,868;-
2016-02-28;12;125,542;-
2016-02-28;13;149,133;-
2016-02-28;14;145,111;-
2016-02-28;15;168,896;-
2016-02-28;16;234,728;-
2016-02-28;17;288,136;-
2016-02-28;18;471,200;-
2016-02-28;19;626,187;-
2016-02-28;20;771,823;-
2016-02-28;21;877,175;-
2016-02-28;22;857,199;-
2016-02-28;23;815,725;-
2016-02-28;24;867,300;-
2016-02-29;1;858,836;-
2016-02-29;2;892,752;-
2016-02-29;3;925,602;-
2016-02-29;4;888,708;-
2016-02-29;5;917,054;-
2016-02-29;6;994,426;-
2016-02-29;7;1129,362;-
2016-02-29;8;1192,891;-
2016-02-29;9;1119,652;-
2016-02-29;10;1066,064;-
